algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
2,sm_86,768,3072,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.351179,0.727494,2.07158,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.120283,0.382634,3.18111,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.129189,0.382435,2.96026,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.146523,0.382625,2.61137,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.1501,0.382402,2.54764,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.150304,0.382391,2.54413,0
2,sm_86,1024,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.167877,0.382434,2.27806,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.43079,1.20523,2.79772,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.468525,1.20514,2.57219,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.550084,1.20519,2.19092,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.552992,1.20512,2.17927,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.556258,1.20511,2.16645,0
2,sm_86,4096,1024,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.635491,1.20516,1.89643,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,2,0.429887,1.44026,3.35033,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,3,0.457494,1.44012,3.14784,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,128,64,32,32,64,32,16,8,32,4,0.519679,1.44028,2.77148,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,2,0.54907,1.44016,2.6229,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,3,0.549189,1.44002,2.62209,0
2,sm_86,1024,4096,8192,32,4,2,7,0.5,64,64,32,32,64,32,16,8,32,4,0.583311,1.43987,2.46843,0
2,sm_86,768,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0368662,0.121812,3.30416,0
2,sm_86,768,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.0376557,0.121839,3.23561,0
2,sm_86,768,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.0425453,0.121823,2.86337,0
2,sm_86,768,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.0429027,0.121852,2.84018,0
2,sm_86,768,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.0458646,0.121843,2.65658,0
2,sm_86,768,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.0510496,0.121852,2.38694,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.113392,0.369964,3.26269,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.122623,0.369954,3.017,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.143823,0.369942,2.57221,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.143322,0.369901,2.58092,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.145524,0.369949,2.54219,0
2,sm_86,3072,768,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.164604,0.369916,2.2473,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.134072,0.364883,2.72154,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.126326,0.36488,2.8884,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.143504,0.364919,2.54291,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.149474,0.364864,2.44099,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.159262,0.364933,2.2914,0
2,sm_86,768,3072,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.171793,0.364934,2.12426,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0583699,0.204541,3.50422,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.0627405,0.204518,3.25974,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.0712675,0.204517,2.86971,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.0679181,0.204532,3.01145,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.072409,0.204572,2.82524,0
2,sm_86,1024,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.0796771,0.204525,2.56692,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.188656,0.629877,3.33877,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.206973,0.629915,3.04346,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.24167,0.6299,2.60645,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.246208,0.629899,2.5584,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.248172,0.629884,2.53809,0
2,sm_86,4096,1024,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.278584,0.629929,2.26118,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.209898,0.674186,3.21198,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.223249,0.674173,3.01982,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.252625,0.676251,2.67689,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.253129,0.674158,2.6633,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.26305,0.67614,2.57038,0
2,sm_86,1024,4096,4096,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.281472,0.674137,2.39505,0
2,sm_86,768,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.0632531,0.199759,3.1581,0
2,sm_86,768,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.0677811,0.199844,2.94837,0
2,sm_86,768,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.077736,0.199731,2.56934,0
2,sm_86,768,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.076945,0.199743,2.59593,0
2,sm_86,768,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.0784954,0.199786,2.5452,0
2,sm_86,768,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.0875158,0.199805,2.28308,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.218,0.698053,3.20208,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.234277,0.696545,2.97317,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.276894,0.696557,2.51561,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.279656,0.696582,2.49085,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.280335,0.698607,2.49205,0
2,sm_86,3072,768,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.317749,0.696537,2.1921,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.223966,0.727459,3.24808,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.237377,0.727556,3.06498,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.266468,0.727508,2.73019,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.278689,0.727436,2.6102,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.277283,0.727512,2.62372,0
2,sm_86,768,3072,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.302096,0.72741,2.40788,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.101889,0.382596,3.75503,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.109711,0.382392,3.48544,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.12658,0.382621,3.02275,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.126707,0.382438,3.01828,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.128376,0.38245,2.97913,0
2,sm_86,1024,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.143899,0.382423,2.65758,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.36582,1.20847,3.30346,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.399977,1.20508,3.01287,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.473336,1.20509,2.54595,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.474542,1.20523,2.53978,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.478025,1.20509,2.52098,0
2,sm_86,4096,1024,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.545525,1.20512,2.2091,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,2,0.371107,1.44011,3.88059,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,3,0.396417,1.43998,3.63249,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,128,64,32,32,64,32,16,8,32,4,0.451249,1.44022,3.19164,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,2,0.47384,1.43988,3.03875,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,3,0.47425,1.44012,3.03662,0
2,sm_86,1024,4096,8192,32,4,2,8,0.5,64,64,32,32,64,32,16,8,32,4,0.507386,1.43991,2.83791,0
2,sm_86,768,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.0317107,0.121747,3.8393,0
2,sm_86,768,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.0324022,0.121832,3.76,0
2,sm_86,768,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.0379373,0.121747,3.20917,0
2,sm_86,768,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.0367702,0.121886,3.3148,0
2,sm_86,768,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.0388653,0.121848,3.13515,0
2,sm_86,768,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.0442662,0.12191,2.75402,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.0969709,0.370002,3.8156,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.105407,0.369976,3.50996,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.124435,0.371042,2.98181,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.119526,0.369962,3.09525,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.123237,0.369986,3.00223,0
2,sm_86,3072,768,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.140331,0.369964,2.63636,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.10041,0.364906,3.63415,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.103865,0.364896,3.51318,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.118547,0.364858,3.07775,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.122576,0.364852,2.97655,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.13182,0.364853,2.76782,0
2,sm_86,768,3072,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.141092,0.364883,2.58613,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.0496598,0.204581,4.11965,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.0528768,0.204524,3.86794,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.060055,0.204566,3.4063,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.0576368,0.204521,3.54845,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.0605846,0.204551,3.37628,0
2,sm_86,1024,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.0668518,0.204518,3.05928,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.157996,0.632039,4.00036,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.171738,0.629897,3.66779,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.20188,0.629864,3.11999,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.203418,0.629929,3.09672,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.205044,0.629934,3.0722,0
2,sm_86,4096,1024,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.230546,0.629898,2.7322,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.176692,0.6742,3.81567,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.185347,0.67421,3.63756,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.208286,0.674214,3.23696,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.215463,0.674278,3.12944,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.221582,0.674213,3.04272,0
2,sm_86,1024,4096,4096,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.233113,0.674228,2.89228,0
2,sm_86,768,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.0544864,0.19933,3.65834,0
2,sm_86,768,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.0585526,0.199393,3.40536,0
2,sm_86,768,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.0671226,0.199244,2.96836,0
2,sm_86,768,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.0645965,0.199263,3.08474,0
2,sm_86,768,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.0677152,0.199239,2.94231,0
2,sm_86,768,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.0749987,0.199248,2.65668,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.184594,0.6966,3.7737,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.201876,0.696576,3.45051,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.238935,0.69655,2.91523,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.231411,0.696613,3.01029,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.234286,0.69661,2.97333,0
2,sm_86,3072,768,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.268864,0.696542,2.59068,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.18289,0.727468,3.97764,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.194616,0.727596,3.73863,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.219294,0.72749,3.31741,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.221764,0.727521,3.2806,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.225589,0.727507,3.22493,0
2,sm_86,768,3072,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.246516,0.727447,2.95091,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.0858282,0.382621,4.45799,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.0920925,0.382357,4.15188,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.106769,0.382592,3.58337,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.105821,0.382469,3.6143,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.106771,0.382446,3.58192,0
2,sm_86,1024,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.119854,0.382495,3.19134,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.305235,1.2051,3.94811,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.331135,1.20514,3.63942,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.392477,1.20515,3.07063,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.384518,1.20513,3.13412,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.388414,1.20516,3.10276,0
2,sm_86,4096,1024,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.448747,1.20515,2.68559,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,2,0.308111,1.44307,4.6836,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,3,0.326936,1.44021,4.40516,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,128,64,32,32,64,32,16,8,32,4,0.371624,1.44016,3.87532,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,2,0.395093,1.44017,3.64514,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,3,0.393079,1.4403,3.66416,0
2,sm_86,1024,4096,8192,32,4,2,10,0.5,64,64,32,32,64,32,16,8,32,4,0.419013,1.44023,3.43719,0
2,sm_86,768,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0218531,0.121695,5.56877,0
2,sm_86,768,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0225872,0.121709,5.3884,0
2,sm_86,768,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.0260134,0.121718,4.67906,0
2,sm_86,768,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.0230794,0.121698,5.27302,0
2,sm_86,768,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.0266061,0.121644,4.57202,0
2,sm_86,768,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.0275526,0.121735,4.41828,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0576032,0.369916,6.42179,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0625533,0.369931,5.91385,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.0744102,0.369918,4.97133,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.070361,0.36998,5.25831,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.0750253,0.369897,4.93029,0
2,sm_86,3072,768,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.0827882,0.369949,4.46862,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0624717,0.364847,5.84019,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0591005,0.364867,6.17367,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.0667245,0.364848,5.46797,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.0663283,0.36486,5.50082,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.0703712,0.364892,5.18525,0
2,sm_86,768,3072,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.079343,0.364879,4.59875,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0313072,0.204522,6.53273,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0333821,0.204526,6.12682,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.0384246,0.204561,5.32369,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.0357098,0.204486,5.72633,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.0383293,0.204558,5.33686,0
2,sm_86,1024,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.042432,0.204541,4.82045,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0932854,0.633008,6.78571,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.101425,0.629909,6.21061,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.122233,0.6299,5.15326,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.11337,0.629898,5.55613,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.120299,0.629942,5.23647,0
2,sm_86,4096,1024,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.133865,0.62992,4.70563,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0909101,0.674221,7.41635,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0974755,0.67422,6.91681,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.110434,0.674264,6.10557,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.105262,0.674227,6.4052,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.111089,0.674192,6.06892,0
2,sm_86,1024,4096,4096,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.12379,0.674232,5.44659,0
2,sm_86,768,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0360256,0.199132,5.52751,0
2,sm_86,768,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.0382038,0.199161,5.21312,0
2,sm_86,768,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.0435379,0.199161,4.57443,0
2,sm_86,768,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.0419082,0.199282,4.75521,0
2,sm_86,768,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.0433501,0.199218,4.59556,0
2,sm_86,768,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.0463808,0.199683,4.30529,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.108301,0.696604,6.4321,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.116978,0.696608,5.95504,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.140153,0.696567,4.97004,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.131927,0.696511,5.27951,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,3,0.14122,0.696514,4.93213,0
2,sm_86,3072,768,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,4,0.158082,0.69653,4.40614,0
2,sm_86,768,3072,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,2,0.0992416,0.72742,7.32979,0
2,sm_86,768,3072,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,3,0.106881,0.727576,6.80737,0
2,sm_86,768,3072,8192,32,4,2,20,0.5,128,64,32,32,64,32,16,8,32,4,0.121269,0.727471,5.99883,0
2,sm_86,768,3072,8192,32,4,2,20,0.5,64,64,32,32,64,32,16,8,32,2,0.120606,0.72747,6.0318,0
